Target_Ticker,Target_Name,Candidate_Ticker,Candidate_Name,Distance,Keyboard_Proximate
C,"Citigroup, Inc. Common Stock",MC,Moelis & Company Class A Common Stock,1,False
C,"Citigroup, Inc. Common Stock",NC,"NACCO Industries, Inc. Common Stock",1,False
C,"Citigroup, Inc. Common Stock",O,Realty Income Corporation Common Stock,1,False
C,"Citigroup, Inc. Common Stock",OC,Owens Corning Inc Common Stock New,1,False
C,"Citigroup, Inc. Common Stock",Q,"Qnity Electronics, Inc. Common Stock",1,False
C,"Citigroup, Inc. Common Stock",R,"Ryder System, Inc. Common Stock",1,False
C,"Citigroup, Inc. Common Stock",RC,Ready Capital Corporation Common Stock,1,False
C,"Citigroup, Inc. Common Stock",S,"SentinelOne, Inc. Class A Common Stock",1,False
C,"Citigroup, Inc. Common Stock",T,AT&T Inc.,1,False
C,"Citigroup, Inc. Common Stock",U,Unity Software Inc. Common Stock,1,False
C,"Citigroup, Inc. Common Stock",V,Visa Inc.,1,True
C,"Citigroup, Inc. Common Stock",W,Wayfair Inc. Class A Common Stock,1,False
C,"Citigroup, Inc. Common Stock",XC,WisdomTree True Emerging Markets Fund,1,False
AG,First Majestic Silver Corp. Ordinary Shares (Canada),AGH,Aureus Greenway Holdings Inc. - Common Stock,1,False
AG,First Majestic Silver Corp. Ordinary Shares (Canada),AHG,Akso Health Group - American Depositary Shares,1,False
AG,First Majestic Silver Corp. Ordinary Shares (Canada),AXG,Solowin Holdings - Class A Ordinary Share,1,False
AG,First Majestic Silver Corp. Ordinary Shares (Canada),AZ,A2Z Cust2Mate Solutions Corp. - Common Shares,1,False
AG,First Majestic Silver Corp. Ordinary Shares (Canada),CG,The Carlyle Group Inc. - Common Stock,1,False
AG,First Majestic Silver Corp. Ordinary Shares (Canada),JG,Aurora Mobile Limited - American Depositary Shares,1,False
AG,First Majestic Silver Corp. Ordinary Shares (Canada),KG,"Kestrel Group, Ltd. - Common Stock",1,False
AG,First Majestic Silver Corp. Ordinary Shares (Canada),UG,"United-Guardian, Inc. - Common Stock",1,False
AG,First Majestic Silver Corp. Ordinary Shares (Canada),ZG,"Zillow Group, Inc. - Class A Common Stock",1,True
AG,First Majestic Silver Corp. Ordinary Shares (Canada),A,"Agilent Technologies, Inc. Common Stock",1,False
AG,First Majestic Silver Corp. Ordinary Shares (Canada),AA,Alcoa Corporation Common Stock ,1,False
AG,First Majestic Silver Corp. Ordinary Shares (Canada),AB,AllianceBernstein Holding L.P.  Units,1,True
AG,First Majestic Silver Corp. Ordinary Shares (Canada),ABG,Asbury Automotive Group Inc Common Stock,1,False
AG,First Majestic Silver Corp. Ordinary Shares (Canada),AD,"Array Digital Infrastructure, Inc. Common Shares",1,False
AG,First Majestic Silver Corp. Ordinary Shares (Canada),AEG,Aegon Ltd. New York Registry Shares,1,False
AG,First Majestic Silver Corp. Ordinary Shares (Canada),AFG,"American Financial Group, Inc. Common Stock",1,False
AG,First Majestic Silver Corp. Ordinary Shares (Canada),AGL,"agilon health, inc. Common Stock",1,False
AG,First Majestic Silver Corp. Ordinary Shares (Canada),AGM,Federal Agricultural Mortgage Corporation Common Stock,1,False
AG,First Majestic Silver Corp. Ordinary Shares (Canada),AGO,Assured Guaranty Ltd. Common Stock,1,False
AG,First Majestic Silver Corp. Ordinary Shares (Canada),AGX,"Argan, Inc. Common Stock",1,False
AG,First Majestic Silver Corp. Ordinary Shares (Canada),AI,"C3.ai, Inc. Class A Common Stock",1,False
AG,First Majestic Silver Corp. Ordinary Shares (Canada),AIG,"American International Group, Inc. New Common Stock",1,False
AG,First Majestic Silver Corp. Ordinary Shares (Canada),AJG,Arthur J. Gallagher & Co. Common Stock,1,False
AG,First Majestic Silver Corp. Ordinary Shares (Canada),AL,Air Lease Corporation Class A Common Stock,1,False
AG,First Majestic Silver Corp. Ordinary Shares (Canada),ALG,"Alamo Group, Inc. Common Stock",1,False
AG,First Majestic Silver Corp. Ordinary Shares (Canada),AM,Antero Midstream Corporation Common Stock,1,False
AG,First Majestic Silver Corp. Ordinary Shares (Canada),AMG,"Affiliated Managers Group, Inc. Common Stock",1,False
AG,First Majestic Silver Corp. Ordinary Shares (Canada),AN,"AutoNation, Inc. Common Stock",1,False
AG,First Majestic Silver Corp. Ordinary Shares (Canada),AP,Ampco-Pittsburgh Corporation Common Stock,1,False
AG,First Majestic Silver Corp. Ordinary Shares (Canada),APG,APi Group Corporation Common Stock,1,False
AG,First Majestic Silver Corp. Ordinary Shares (Canada),AR,Antero Resources Corporation Common Stock,1,False
AG,First Majestic Silver Corp. Ordinary Shares (Canada),AS,"Amer Sports, Inc. Ordinary Shares",1,False
AG,First Majestic Silver Corp. Ordinary Shares (Canada),ASG,"Liberty All-Star Growth Fund, Inc.",1,False
AG,First Majestic Silver Corp. Ordinary Shares (Canada),AU,AngloGold Ashanti PLC Ordinary Shares,1,False
AG,First Majestic Silver Corp. Ordinary Shares (Canada),AX,"Axos Financial, Inc. Common Stock",1,False
AG,First Majestic Silver Corp. Ordinary Shares (Canada),BG,Bunge Limited Common Shares,1,False
AG,First Majestic Silver Corp. Ordinary Shares (Canada),CAG,"ConAgra Brands, Inc. Common Stock",1,False
AG,First Majestic Silver Corp. Ordinary Shares (Canada),DG,Dollar General Corporation Common Stock,1,False
AG,First Majestic Silver Corp. Ordinary Shares (Canada),EG,"Everest Group, Ltd. Common Stock",1,False
AG,First Majestic Silver Corp. Ordinary Shares (Canada),FG,"F&G Annuities & Life, Inc. Common Stock",1,False
AG,First Majestic Silver Corp. Ordinary Shares (Canada),G,Genpact Limited Common Stock,1,False
AG,First Majestic Silver Corp. Ordinary Shares (Canada),HG,"Hamilton Insurance Group, Ltd. Class B Common Shares",1,False
AG,First Majestic Silver Corp. Ordinary Shares (Canada),IAG,Iamgold Corporation Ordinary Shares,1,False
AG,First Majestic Silver Corp. Ordinary Shares (Canada),IG,Principal Investment Grade Corporate Active ETF,1,False
AG,First Majestic Silver Corp. Ordinary Shares (Canada),MG,Mistras Group Inc Common Stock,1,False
AG,First Majestic Silver Corp. Ordinary Shares (Canada),NG,Novagold Resources Inc.,1,False
AG,First Majestic Silver Corp. Ordinary Shares (Canada),PAG,"Penske Automotive Group, Inc. Common Stock",1,False
AG,First Majestic Silver Corp. Ordinary Shares (Canada),PG,Procter & Gamble Company (The) Common Stock,1,False
AG,First Majestic Silver Corp. Ordinary Shares (Canada),SG,"Sweetgreen, Inc. Class A Common Stock",1,True
AG,First Majestic Silver Corp. Ordinary Shares (Canada),TG,Tredegar Corporation Common Stock,1,False
AG,First Majestic Silver Corp. Ordinary Shares (Canada),VG,"Venture Global, Inc. Class A common stock",1,False
TTD,"The Trade Desk, Inc. - Class A Common Stock",DTD,WisdomTree U.S. Total Dividend Fund,1,False
TTD,"The Trade Desk, Inc. - Class A Common Stock",ETD,Ethan Allen Interiors Inc. Common Stock,1,False
TTD,"The Trade Desk, Inc. - Class A Common Stock",HTD,John Hancock Tax Advantaged Dividend Income Fund Common Shares of Beneficial Interest,1,False
TTD,"The Trade Desk, Inc. - Class A Common Stock",MTD,"Mettler-Toledo International, Inc. Common Stock",1,False
TTD,"The Trade Desk, Inc. - Class A Common Stock",TD,Toronto Dominion Bank (The) Common Stock,1,False
TTD,"The Trade Desk, Inc. - Class A Common Stock",THD,iShares MSCI Thailand ETF,1,False
TTD,"The Trade Desk, Inc. - Class A Common Stock",TLTD,FlexShares Morningstar Developed Markets ex-US Factor Tilt Index Fund,1,False
TTD,"The Trade Desk, Inc. - Class A Common Stock",TT,Trane Technologies plc,1,False
TTD,"The Trade Desk, Inc. - Class A Common Stock",TTC,Toro Company (The) Common Stock,1,True
TTD,"The Trade Desk, Inc. - Class A Common Stock",TTI,"Tetra Technologies, Inc. Common Stock",1,False
TTD,"The Trade Desk, Inc. - Class A Common Stock",TYD,Direxion Daily 10-Yr Treasury Bull 3x Shrs,1,True
CMG,"Chipotle Mexican Grill, Inc. Common Stock",CCG,Cheche Group Inc. - Class A Ordinary Shares,1,False
CMG,"Chipotle Mexican Grill, Inc. Common Stock",CEG,Constellation Energy Corporation - Common Stock When-Issued,1,False
CMG,"Chipotle Mexican Grill, Inc. Common Stock",CG,The Carlyle Group Inc. - Common Stock,1,False
CMG,"Chipotle Mexican Grill, Inc. Common Stock",CHMG,Chemung Financial Corp  - Common Stock,1,False
CMG,"Chipotle Mexican Grill, Inc. Common Stock",CME,CME Group Inc. - Class A Common Stock,1,False
CMG,"Chipotle Mexican Grill, Inc. Common Stock",CRMG,Leverage Shares 2X Long CRM Daily ETF,1,False
CMG,"Chipotle Mexican Grill, Inc. Common Stock",GCMG,GCM Grosvenor Inc. - Class A Common Stock,1,False
CMG,"Chipotle Mexican Grill, Inc. Common Stock",IMG,CIMG Inc. - Common Stock,1,False
CMG,"Chipotle Mexican Grill, Inc. Common Stock",WMG,Warner Music Group Corp. - Class A Common Stock,1,False
CMG,"Chipotle Mexican Grill, Inc. Common Stock",AMG,"Affiliated Managers Group, Inc. Common Stock",1,False
CMG,"Chipotle Mexican Grill, Inc. Common Stock",CAG,"ConAgra Brands, Inc. Common Stock",1,False
CMG,"Chipotle Mexican Grill, Inc. Common Stock",CFG,"Citizens Financial Group, Inc. Common Stock",1,False
CMG,"Chipotle Mexican Grill, Inc. Common Stock",CIG,Comp En De Mn Cemig ADS American Depositary Shares,1,False
CMG,"Chipotle Mexican Grill, Inc. Common Stock",CM,Canadian Imperial Bank of Commerce Common Stock,1,False
CMG,"Chipotle Mexican Grill, Inc. Common Stock",CMA,Comerica Incorporated Common Stock,1,False
CMG,"Chipotle Mexican Grill, Inc. Common Stock",CMC,Commercial Metals Company Common Stock,1,False
CMG,"Chipotle Mexican Grill, Inc. Common Stock",CMI,Cummins Inc. Common Stock,1,False
CMG,"Chipotle Mexican Grill, Inc. Common Stock",CMP,Compass Minerals Intl Inc Common Stock,1,False
CMG,"Chipotle Mexican Grill, Inc. Common Stock",CMS,CMS Energy Corporation Common Stock,1,False
CMG,"Chipotle Mexican Grill, Inc. Common Stock",CMT,Core Molding Technologies Inc Common Stock,1,True
CMG,"Chipotle Mexican Grill, Inc. Common Stock",JMG,JM Group Limited Ordinary Shares,1,False
CMG,"Chipotle Mexican Grill, Inc. Common Stock",MG,Mistras Group Inc Common Stock,1,False
CMG,"Chipotle Mexican Grill, Inc. Common Stock",NMG,Nouveau Monde Graphite Inc. Common Shares,1,False
CMG,"Chipotle Mexican Grill, Inc. Common Stock",SMG,Scotts Miracle-Gro Company (The) Common Stock,1,False
RENX,RenX Enterprises Corp. - Common Stock,CENX,Century Aluminum Company - Common Stock,1,False
RENX,RenX Enterprises Corp. - Common Stock,RENT,"Rent the Runway, Inc. - Class A Common Stock",1,False
RENX,RenX Enterprises Corp. - Common Stock,RGNX,REGENXBIO Inc. - Common Stock,1,False
RENX,RenX Enterprises Corp. - Common Stock,TENX,"Tenax Therapeutics, Inc. - Common Stock",1,True
RENX,RenX Enterprises Corp. - Common Stock,REPX,"Riley Exploration Permian, Inc. Common Stock",1,False
RENX,RenX Enterprises Corp. - Common Stock,REX,REX American Resources Corporation,1,False
QUBT,Quantum Computing Inc. - Common Stock,UBT,ProShares Ultra 20+ Year Treasury,1,False
TSLQ,Tradr 2X Short TSLA Daily ETF,TSLA,"Tesla, Inc.  - Common Stock",1,True
TSLQ,Tradr 2X Short TSLA Daily ETF,TSLX,"Sixth Street Specialty Lending, Inc. Common Stock",1,False
TSLQ,Tradr 2X Short TSLA Daily ETF,TSQ,"Townsquare Media, Inc. Class A Common Stock",1,False
BULL,Webull Corporation - Class A Ordinary Shares,MULL,GraniteShares 2x Long MU Daily ETF,1,False
BULL,Webull Corporation - Class A Ordinary Shares,BALL,Ball Corporation Common Stock,1,False
BULL,Webull Corporation - Class A Ordinary Shares,BILL,"BILL Holdings, Inc. Common Stock",1,True
BULL,Webull Corporation - Class A Ordinary Shares,BURL,"Burlington Stores, Inc. Common Stock",1,False
BULL,Webull Corporation - Class A Ordinary Shares,DULL,"MicroSectors Gold -3X Inverse Leveraged ETNs due January 29, 2043",1,False
BULL,Webull Corporation - Class A Ordinary Shares,QULL,ETRACS 2x Leveraged MSCI US Quality Factor TR ETN,1,False
SOUN,"SoundHound AI, Inc. - Class A Common Stock",SUUN,PowerBank Corporation - Common Stock,1,False
SOUN,"SoundHound AI, Inc. - Class A Common Stock",SOMN,Southern Company (The) 2025 Series A Corporate Units,1,False
SOUN,"SoundHound AI, Inc. - Class A Common Stock",SON,Sonoco Products Company Common Stock,1,False
SOUN,"SoundHound AI, Inc. - Class A Common Stock",SUN,Sunoco LP Common Units representing limited partner interests,1,False
RR,Richtech Robotics Inc. - Class B Common Stock,BRR,"ProCap Financial, Inc. - Common Stock",1,False
RR,Richtech Robotics Inc. - Class B Common Stock,ORR,Militia Long/Short Equity ETF,1,False
RR,Richtech Robotics Inc. - Class B Common Stock,RMR,The RMR Group Inc. - Class A Common Stock,1,False
RR,Richtech Robotics Inc. - Class B Common Stock,RRR,"Red Rock Resorts, Inc. - Class A Common Stock",1,False
RR,Richtech Robotics Inc. - Class B Common Stock,AR,Antero Resources Corporation Common Stock,1,False
RR,Richtech Robotics Inc. - Class B Common Stock,ARR,"ARMOUR Residential REIT, Inc.",1,False
RR,Richtech Robotics Inc. - Class B Common Stock,BR,"Broadridge Financial Solutions, Inc. Common Stock",1,False
RR,Richtech Robotics Inc. - Class B Common Stock,CR,Crane Company Common Stock,1,False
RR,Richtech Robotics Inc. - Class B Common Stock,FR,"First Industrial Realty Trust, Inc. Common Stock",1,True
RR,Richtech Robotics Inc. - Class B Common Stock,HR,Healthcare Realty Trust Incorporated Common Stock,1,False
RR,Richtech Robotics Inc. - Class B Common Stock,IR,Ingersoll Rand Inc. Common Stock,1,False
RR,Richtech Robotics Inc. - Class B Common Stock,KR,Kroger Company (The) Common Stock,1,False
RR,Richtech Robotics Inc. - Class B Common Stock,OR,OR Royalties Inc. Common Shares,1,False
RR,Richtech Robotics Inc. - Class B Common Stock,PR,Permian Resources Corporation Class A Common Stock,1,False
RR,Richtech Robotics Inc. - Class B Common Stock,R,"Ryder System, Inc. Common Stock",1,False
RR,Richtech Robotics Inc. - Class B Common Stock,RA,Brookfield Real Assets Income Fund Inc. Common Stock,1,False
RR,Richtech Robotics Inc. - Class B Common Stock,RB,ProShares Russell 2000 Dynamic Buffer ETF,1,False
RR,Richtech Robotics Inc. - Class B Common Stock,RC,Ready Capital Corporation Common Stock,1,False
RR,Richtech Robotics Inc. - Class B Common Stock,RF,Regions Financial Corporation Common Stock,1,True
RR,Richtech Robotics Inc. - Class B Common Stock,RGR,"Sturm, Ruger & Company, Inc. Common Stock",1,False
RR,Richtech Robotics Inc. - Class B Common Stock,RH,RH Common Stock,1,False
RR,Richtech Robotics Inc. - Class B Common Stock,RL,Ralph Lauren Corporation Common Stock,1,False
RR,Richtech Robotics Inc. - Class B Common Stock,RM,Regional Management Corp. Common Stock,1,False
RR,Richtech Robotics Inc. - Class B Common Stock,RNR,RenaissanceRe Holdings Ltd. Common Stock,1,False
RR,Richtech Robotics Inc. - Class B Common Stock,RRC,Range Resources Corporation Common Stock,1,False
RR,Richtech Robotics Inc. - Class B Common Stock,RRX,Regal Rexnord Corporation Common Stock,1,False
RR,Richtech Robotics Inc. - Class B Common Stock,RS,"Reliance, Inc. Common Stock",1,False
RR,Richtech Robotics Inc. - Class B Common Stock,RW,Rainwater Equity ETF,1,False
RR,Richtech Robotics Inc. - Class B Common Stock,RWR,State Street SPDR Dow Jones REIT ETF,1,False
RR,Richtech Robotics Inc. - Class B Common Stock,RY,Royal Bank Of Canada Common Stock,1,False
RR,Richtech Robotics Inc. - Class B Common Stock,SR,Spire Inc. Common Stock,1,False
RR,Richtech Robotics Inc. - Class B Common Stock,TR,"Tootsie Roll Industries, Inc. Common Stock",1,True
